Time(Jdays) N.O. Mag_max Mag_mean b_lsq a_lsq b_std_lsq std_gr_lsq b_mlk a_mlk b_std_mlk std_gr_mlk dM_lsq dM_mlk Energy x7_lsq x7_mlk zvalue beta T_elaps6 T_elaps65 T_elaps7 T_elaps75 Mag_max_obs 
 7174.042060 22  5.8  3.350  0.39416  0.61695  0.09066  4.88708  1.24084  5.06495  0.89850 110.43077  4.235  1.718 1.662478e+11 0.0657 0.0002 -0.17213  0.65049  111.055  119.616 4833.125 6041.266  5.0 
 7204.042060 40  5.0  3.467  0.87422  1.03800  0.31694 16.33593  0.92897  4.38898  0.35789 58.27253  3.813  0.275 3.695067e+10 0.0024 0.0016 -0.92951  2.83421  141.055  149.616 4863.125 6071.266  6.3 
 7234.042060 41  6.3  3.505  0.51117  0.83598  0.15776  8.61134  0.86020  4.19337  0.44673 62.76282  4.665  1.425 4.691176e+11 0.0293 0.0026  0.65777 -2.04001   29.607  179.616 4893.125 6101.266  4.2 
 7264.042060 16  6.3  3.494  0.31662  0.56379  0.06086  3.68645  0.87958  3.84287  0.46971 62.12298  4.519  1.931 4.678139e+11 0.1122 0.0023  0.55384 -2.31215   59.607  209.616 4923.125 6131.266  4.8 
 7294.042060 26  4.8  3.362  0.84678  0.89999  0.29856 15.12724  1.20124  5.01869  0.60084 90.09590  3.737  0.622 2.259888e+10 0.0029 0.0002 -1.21159  4.16986   89.607  239.616 4953.125 6161.266  5.0 
 7324.042060 40  5.0  3.332  0.54923  0.89692  0.13982  6.51658  1.30615  5.52051  0.79074 107.29765  3.367  0.773 4.967331e+10 0.0225 0.0001  0.36220 -0.64825  119.607  269.616 4983.125 6191.266  4.8 
 7354.042060 30  5.0  3.423  0.47221  0.89234  0.09589  4.74806  1.02589  4.55480  0.45261 66.76330  3.110  0.560 5.147510e+10 0.0383 0.0008  0.29059 -0.47001  149.607  299.616 5013.125 6221.266  4.2 
 7384.042060 24  4.8  3.396  0.69053  0.88205  0.19244  9.86018  1.09717  4.67171  0.48581 74.36041  3.523  0.542 2.622017e+10 0.0085 0.0005  0.14604 -0.17516  179.607  329.616 5043.125 6251.266  5.0 
 7414.042060 25  5.0  3.360  0.73951  0.83653  0.24780 12.57164  1.20637  5.01706  0.65945 94.00020  3.869  0.841 3.260545e+10 0.0060 0.0002 -0.26220  0.83905  209.607  359.616 5073.125 6281.266  4.0 
 7444.042060 24  5.0  3.388  0.76830  0.84513  0.26147 13.65124  1.12076  4.74249  0.55640 82.46235  3.900  0.769 3.232818e+10 0.0050 0.0004  0.28310 -0.58387  239.607  389.616 5103.125 6311.266  3.9 
 7474.042060 29  4.0  3.307  1.34583  1.13267  0.48812 28.16668  1.41512  5.70775  0.53967 106.59657  3.158 -0.033 7.886395e+09 0.0001 0.0001 -0.49960  1.92988  269.607  419.616 5133.125 6341.266  4.5 
 7504.042060 32  4.5  3.350  1.03378  1.02370  0.38735 19.76021  1.24084  5.22767  0.55806 91.00956  3.510  0.287 1.503143e+10 0.0008 0.0002  0.34723 -0.79218  299.607  449.616 5163.125 6371.266  4.9 
 7534.042060 27  4.9  3.385  0.74148  0.89484  0.23416 11.78409  1.12750  4.81385  0.54143 80.49148  3.693  0.630 2.952560e+10 0.0060 0.0004 -0.07885  0.44039  329.607  479.616 5193.125 6401.266  4.5 
 7564.042060 29  4.9  3.362  0.71319  0.90275  0.22102 10.81771  1.19948  5.06084  0.62518 89.92136  3.634  0.681 3.034612e+10 0.0073 0.0003 -0.07073  0.44263  359.607  509.616 5223.125 6431.266  3.9 
 7594.042060 24  4.5  3.371  0.79769  0.94026  0.22555 11.80516  1.17113  4.89360  0.48616 79.72754  3.321  0.321 1.614037e+10 0.0040 0.0003  0.44276 -0.99259  389.607  539.616 5253.125 6461.266  3.8 
 7624.042060 18  3.9  3.294  1.43928  1.03788  0.51877 32.42330  1.47496  5.68016  0.54481 114.19822  3.179  0.049 5.456026e+09 0.0000 0.0000  0.00000  0.20226  419.607  569.616 5283.125 6491.266  4.3 
 7654.042060 17  4.3  3.271  1.00899  0.86405  0.35951 18.93529  1.60500  6.04545  0.90968 142.85794  3.444  0.533 8.446668e+09 0.0009 0.0000  0.05993 -0.04625  449.607  599.616 5313.125 6521.266  4.3 
 7684.042060 13  4.3  3.354  0.62654  0.77470  0.12526  7.25129  1.22735  4.79601  0.48067 83.18764  3.064  0.392 1.085134e+10 0.0132 0.0002  0.18355 -0.66111  479.607  629.616 5343.125 6551.266  3.4 
 7714.042060 11  4.3  3.291  0.84094  0.74855  0.24354 13.98887  1.49289  5.52005  0.76752 123.94878  3.410  0.602 7.855106e+09 0.0030 0.0000 -0.08909  0.45997  509.607  659.616 5373.125 6581.266  5.0 
 7744.042060 11  5.0  3.527  0.42770  0.65881  0.07227  4.34242  0.82366  3.51238  0.26803 43.62622  3.460  0.736 3.600836e+10 0.0521 0.0034  0.07857 -0.14374  539.607  689.616 5403.125 6611.266  5.1 
 7774.042060 15  5.1  3.573  0.38170  0.74656  0.05803  3.34743  0.75749  3.44856  0.22853 37.54173  3.144  0.547 5.310439e+10 0.0716 0.0053 -0.33766  1.47710  569.607  719.616 5433.125 6641.266  3.8 
 7804.042060 21  5.1  3.348  0.64288  0.75839  0.19633 10.15410  1.24934  5.07024  0.74147 101.47156  3.920  1.042 3.931731e+10 0.0118 0.0002 -0.07136  0.43693  599.607  749.616 5463.125 6671.266  3.6 
 7834.042060 22  3.8  3.327  1.60768  1.15916  0.56378 38.22948  1.32701  5.32346  0.38412 91.35628  3.079 -0.212 5.832380e+09 0.0000 0.0001  0.00000  0.22361  629.607  779.616 5493.125 6701.266  5.0 
 7864.042060 27  5.0  3.426  0.82789  0.89581  0.29413 15.61605  1.01965  4.49031  0.44616 69.91152  3.918  0.596 3.258704e+10 0.0033 0.0009 -0.23898  1.21106  659.607  809.616 5523.125 6731.266  5.3 
 7894.042060 46  5.3  3.385  0.69251  0.94591  0.23732 11.40103  1.12867  5.04878  0.63041 87.58078  3.934  0.827 6.780223e+10 0.0084 0.0004 -0.61006  2.38987  689.607  839.616 5553.125 6761.266  3.5 
 7924.042060 41  5.3  3.302  0.69743  0.84374  0.25527 12.31140  1.43597  5.92070  1.08218 138.66719  4.090  1.177 5.965848e+10 0.0081 0.0000  1.09399 -2.66541  719.607  869.616 5583.125 6791.266  3.6 
 7954.042060 18  3.6  3.211  1.94193  1.13037  0.77498 54.38405  2.05718  7.42683  0.86971 212.10219  3.018 -0.010 3.881296e+09 0.0000 0.0000  0.31726 -0.74162  749.607  899.616 5613.125 6821.266  4.8 
 7984.042060 17  4.8  3.418  0.77337  0.81876  0.23664 13.09071  1.03986  4.35003  0.42783 68.37314  3.741  0.617 2.167335e+10 0.0048 0.0008 -0.20799  0.92499  779.607  929.616 5643.125 6851.266  3.5 
 8014.042060 16  4.8  3.413  0.74356  0.79706  0.21978 12.18317  1.05284  4.36263  0.44062 69.72873  3.728  0.656 2.161392e+10 0.0059 0.0007  0.30761 -0.81044  809.607  959.616 5673.125 6881.266  4.8 
 8044.042060 19  4.8  3.484  0.56787  0.85430  0.12022  6.62458  0.89691  3.96949  0.29989 49.83720  3.296  0.374 3.050835e+10 0.0198 0.0020 -0.56877  1.81554  839.607  989.616 5703.125 6911.266  4.4 
 8074.042060 25  4.8  3.492  0.61640  0.94766  0.14068  7.57199  0.88271  4.04608  0.28850 48.49954  3.263  0.216 3.224314e+10 0.0142 0.0022  0.08691  0.03814  869.607 1019.616 5733.125 6941.266  4.5 
 8104.042060 28  4.5  3.307  0.82175  0.93657  0.25634 12.60338  1.41398  5.68910  0.75898 114.84847  3.360  0.477 1.591421e+10 0.0034 0.0001 -0.17401  1.00905  899.607 1049.616 5763.125 6971.266  4.2 
 8134.042060 20  4.5  3.305  0.83267  0.85838  0.26381 13.45382  1.42392  5.57278  0.77147 116.47963  3.469  0.586 1.333282e+10 0.0032 0.0001  0.51936 -2.47313  929.607 1079.616 5793.125 7001.266  4.3 
 8164.042060 12  4.3  3.467  0.73451  0.84546  0.15241  9.70701  0.93063  3.87107  0.24466 48.60247  3.149  0.140 1.049487e+10 0.0063 0.0016 -0.27165  1.32116  959.607 1109.616 5823.125 7031.266  4.7 
 8194.042060 19  4.7  3.442  0.81390  0.87892  0.24387 13.56841  0.98233  4.22575  0.35525 60.05384  3.620  0.398 1.927153e+10 0.0036 0.0011 -0.19310  0.89683  989.607 1139.616 5853.125 7061.266  3.7 
 8224.042060 15  4.7  3.360  0.75363  0.77183  0.22610 12.38958  1.20637  4.79521  0.57935 88.64637  3.676  0.725 1.745959e+10 0.0055 0.0002  0.42282 -1.62481 1019.607 1169.616 5883.125 7091.266  4.2 
 8254.042060 8  4.2  3.325  0.75314  0.70795  0.17488 10.80875  1.33629  4.91196  0.55054 96.60082  3.260  0.524 6.626171e+09 0.0055 0.0001  0.00000  0.13484 1049.607 1199.616 5913.125 7121.266  3.9 
 8284.042060 7  4.2  3.414  0.72225  0.70717  0.14467  9.86975  1.04830  3.98999  0.30478 60.21074  3.221  0.394 7.053411e+09 0.0068 0.0007  0.07398 -0.25226 1079.607 1229.616 5943.125 7151.266  3.5 
 8314.042060 10  3.9  3.260  1.27385  0.87931  0.42844 27.12873  1.67036  6.01109  0.73667 144.83558  3.210  0.301 4.077022e+09 0.0002 0.0000 -0.26075  1.41710 1109.607 1259.616 5973.125 7181.266  4.7 
 8344.042060 16  4.7  3.369  0.78594  0.80213  0.24383 13.24060  1.17775  4.73736  0.54755 84.63694  3.679  0.678 1.763002e+10 0.0044 0.0003 -0.15512  0.69126 1139.607 1289.616 6003.125 7211.266  4.2 
 8374.042060 16  4.7  3.481  0.79758  0.86580  0.22587 13.07889  0.90243  3.91141  0.28916 50.71656  3.614  0.366 1.881079e+10 0.0040 0.0020  0.14436 -0.30988 1169.607 1319.616 6033.125 7241.266  5.5 
 8404.042060 27  5.5  3.481  0.52380  0.83120  0.13552  7.06572  0.90200  4.13735  0.40189 58.09209  3.913  0.913 1.016146e+11 0.0268 0.0020 -0.79270  2.75241 1199.607 1349.616 6063.125 7271.266  5.2 
 8434.042060 39  5.5  3.454  0.48594  0.91493  0.11881  5.85039  0.95692  4.46182  0.46072 64.51757  3.617  0.837 1.187199e+11 0.0348 0.0013  0.05003  0.13741 1229.607 1379.616 6093.125 7301.266  4.6 
 8464.042060 36  5.2  3.347  0.56173  0.85410  0.15525  7.39761  1.25077  5.30861  0.76969 102.50615  3.680  0.956 6.341605e+10 0.0206 0.0002  0.10952 -0.04767 1259.607 1409.616 6123.125 7331.266  3.8 
 8494.042060 32  4.6  3.319  1.09842  0.98927  0.47642 23.82812  1.36249  5.59263  0.73303 112.44502  3.699  0.495 1.540664e+10 0.0005 0.0001  0.16745 -0.08427 1289.607 1439.616 6153.125 7361.266  4.1 
 8524.042060 38  4.1  3.361  1.57449  1.22898  0.67697 39.50339  1.20461  5.19362  0.39627 81.11159  3.319 -0.211 9.770599e+09 0.0000 0.0002 -0.44088  1.59312 1319.607 1469.616 6183.125 7391.266  4.5 
 8554.042060 44  4.5  3.377  1.16933  1.14078  0.48136 24.68445  1.15114  5.09688  0.46651 79.66558  3.524  0.072 1.649176e+10 0.0003 0.0004  0.10063  0.01437 1349.607 1499.616 6213.125 7421.266  3.7 
 8584.042060 41  4.5  3.356  1.16627  1.09942  0.48978 24.84609  1.21959  5.27157  0.53559 89.16919  3.557  0.178 1.537988e+10 0.0003 0.0002  0.06358  0.14891 1379.607 1529.616 6243.125 7451.266  5.6 
 8614.042060 47  5.6  3.357  0.65157  0.83827  0.23415 12.05725  1.21499  5.31707  0.81418 109.01293  4.313  1.224 1.099695e+11 0.0111 0.0002 -0.30832  1.34905 1409.607 1559.616 6273.125 7481.266  5.4 
 8644.042060 51  5.6  3.475  0.55935  0.98561  0.16017  7.86027  0.91525  4.45332  0.42884 61.43762  3.838  0.734 1.451423e+11 0.0210 0.0018  0.11926 -0.08011 1439.607 1589.616 6303.125 7511.266  3.6 
 8674.042060 36  5.4  3.453  0.58379  0.90567  0.16615  8.31632  0.95918  4.43384  0.44854 64.67430  3.849  0.777 9.492837e+10 0.0177 0.0013  0.67034 -1.71623 1469.607 1619.616 6333.125 7541.266  4.8 
 8704.042060 22  4.8  3.436  0.82711  0.90686  0.26614 14.33019  0.99526  4.32820  0.38534 62.79235  3.704  0.451 2.305660e+10 0.0033 0.0010  0.13159 -0.20328 1499.607 1649.616 6363.125 7571.266  3.9 
 8734.042060 25  4.8  3.452  0.88296  0.95400  0.29907 16.14547  0.96083  4.28043  0.35414 59.17480  3.720  0.345 2.341255e+10 0.0022 0.0013 -0.32724  1.23950 1529.607 1679.616 6393.125 7601.266  4.2 
 8764.042060 24  4.2  3.283  1.27063  1.00609  0.52545 27.82835  1.53280  5.97862  0.76466 129.76482  3.408  0.300 8.298354e+09 0.0002 0.0000  0.37527 -0.99259 1559.607 1709.616 6423.125 7631.266  4.4 
 8794.042060 19  4.4  3.311  0.84168  0.86235  0.25331 13.28109  1.39858  5.47448  0.69940 110.65097  3.375  0.486 1.155381e+10 0.0030 0.0001 -0.06502  0.43748 1589.607 1739.616 6453.125 7661.266  4.4 
 8824.042060 31  4.4  3.332  0.91661  1.00513  0.29302 14.93371  1.30710  5.41266  0.59586 97.68432  3.303  0.259 1.458066e+10 0.0018 0.0001 -0.82364  2.24333 1619.607 1769.616 6483.125 7691.266  4.6 
 8854.042060 38  4.6  3.316  0.94981  1.01788  0.35731 17.11044  1.37527  5.70558  0.74910 112.08574  3.528  0.451 1.846227e+10 0.0014 0.0001  0.30138 -0.35575 1649.607 1799.616 6513.125 7721.266  4.4 
 8884.042060 27  4.6  3.307  0.79732  0.90644  0.25395 12.36840  1.41277  5.66966  0.79730 116.65899  3.463  0.587 1.766537e+10 0.0041 0.0001  0.55663 -1.10096 1679.607 1829.616 6543.125 7751.266  4.1 
 8914.042060 21  4.4  3.338  0.95674  0.92483  0.31712 16.89965  1.28453  5.17582  0.57164 94.62239  3.433  0.371 1.216223e+10 0.0013 0.0001 -0.07857  0.43693 1709.607 1859.616 6573.125 7781.266  3.8 
 8944.042060 25  4.1  3.328  1.07299  1.04682  0.32769 18.57908  1.32407  5.37015  0.49899 94.57673  3.124  0.044 8.887421e+09 0.0006 0.0001 -0.22809  0.83905 1739.607 1889.616 6603.125 7811.266  4.2 
 8974.042060 31  4.2  3.277  1.26790  1.05502  0.52729 27.13375  1.56548  6.18780  0.80386 135.12116  3.368  0.247 9.586993e+09 0.0002 0.0000 -0.19668  0.80486 1769.607 1919.616 6633.125 7841.266  3.9 
 9004.042060 28  4.2  3.293  1.22975  1.03612  0.48606 25.60123  1.48296  5.89603  0.70683 121.57198  3.357  0.224 9.524571e+09 0.0002 0.0000  0.41708 -0.88292 1799.607 1949.616 6663.125 7871.266  3.9 
 9034.042060 24  3.9  3.283  1.34012  1.09023  0.45723 27.42443  1.53280  5.97862  0.59817 122.34789  3.086 -0.000 6.436141e+09 0.0001 0.0000 -0.13632  0.64226 1829.607 1979.616 6693.125 7901.266  3.7 
 9064.042060 26  3.9  3.265  1.59611  1.12919  0.66688 39.09015  1.63647  6.32439  0.70104 140.17923  3.193  0.035 6.281086e+09 0.0000 0.0000  0.00000  0.24309 1859.607 2009.616 6723.125 7931.266  4.6 
 9094.042060 25  4.6  3.384  1.04075  0.96926  0.40028 21.35864  1.13098  4.79087  0.47269 78.49596  3.669  0.364 1.549100e+10 0.0008 0.0004  0.07232  0.03814 1889.607 2039.616 6753.125 7961.266  4.1 
 9124.042060 25  4.6  3.440  1.03533  0.99918  0.37470 20.75739  0.98703  4.35904  0.34056 60.45633  3.635  0.184 1.621656e+10 0.0008 0.0011 -0.05627  0.43859 1919.607 2069.616 6783.125 7991.266  5.6 
 9154.042060 28  5.6  3.421  0.58549  0.79156  0.18155  9.58019  1.03053  4.53875  0.56244 77.61942  4.248  1.196 1.101093e+11 0.0175 0.0008 -0.11210  0.63066 1949.607 2099.616 6813.125 8021.266  4.2 
 9184.042060 29  5.6  3.414  0.58866  0.80253  0.18442  9.62124  1.04954  4.61103  0.58623 80.08248  4.237  1.207 1.102569e+11 0.0171 0.0007  0.05839  0.07082 1979.607 2129.616 6843.125 8051.266  4.8 
 9214.042060 32  4.8  3.400  0.75096  0.96695  0.22673 11.36389  1.08574  4.76236  0.47394 73.37691  3.512  0.414 2.867631e+10 0.0056 0.0006 -0.24044  0.97759 2009.607 2159.616 6873.125 8081.266  4.1 
 9244.042060 28  4.8  3.382  0.71242  0.91490  0.20740 10.39216  1.13647  4.85657  0.52778 79.76018  3.516  0.527 2.794994e+10 0.0073 0.0004  0.45665 -1.26131 2039.607 2189.616 6903.125 8111.266  5.5 
 9274.042060 26  5.5  3.435  0.60515  0.81073  0.18662  9.79261  0.99926  4.41276  0.50886 71.53011  4.160  1.084 8.991882e+10 0.0153 0.0010 -0.32503  1.42112 2069.607 2219.616 6933.125 8141.266  4.1 
 9304.042060 32  5.5  3.369  0.62260  0.82515  0.20634 10.33353  1.17775  5.03839  0.73836 97.34732  4.175  1.222 8.993697e+10 0.0136 0.0003  0.00000  0.26968 2099.607 2249.616 6963.125 8171.266  3.3 
 9334.042060 22  4.1  3.223  1.35731  0.97871  0.60773 31.42407  1.94989  7.19210  1.25421 203.21718  3.379  0.412 6.374621e+09 0.0001 0.0000  0.94281 -1.91082 2129.607 2279.616 6993.125 8201.266  4.1 
 9364.042060 14  4.1  3.386  0.82762  0.90146  0.18159 11.41989  1.12595  4.52397  0.33611 67.99206  3.011  0.082 8.012589e+09 0.0033 0.0004 -0.17345  0.71351 2159.607 2309.616 7023.125 8231.266  3.9 
 9394.042060 19  4.1  3.447  0.89943  1.03407  0.20204 12.96727  0.97078  4.19108  0.23536 50.91632  2.950 -0.217 9.519356e+09 0.0020 0.0012 -0.19392  0.89683 2189.607 2339.616 7053.125 8261.266  3.6 
 9424.042060 18  3.9  3.311  1.21840  1.02598  0.36311 22.98013  1.39595  5.44311  0.47665 101.38545  3.058  0.001 6.010982e+09 0.0002 0.0001  0.27889 -0.74162 2219.607 2369.616 7083.125 8291.266  6.6 
 9454.042060 20  6.6  3.465  0.28641  0.56570  0.05375  3.20956  0.93397  4.10293  0.57161 72.47617  4.625  2.207 8.715470e+11 0.1383 0.0016 -0.43035  1.55637   26.760   26.760 7113.125 8321.266  3.8 
 9484.042060 20  6.6  3.485  0.29873  0.58278  0.05794  3.46091  0.89545  3.98739  0.52065 67.16789  4.649  2.147 8.715496e+11 0.1270 0.0021  0.38269 -1.12996   56.760   56.760 7143.125 8351.266  4.9 
 9514.042060 21  4.9  3.376  0.76082  0.83689  0.24846 12.92591  1.15445  4.78558  0.57208 84.55357  3.800  0.755 2.665231e+10 0.0052 0.0003 -0.46486  1.74773   86.760   86.760 7173.125 8381.266  6.9 
 9544.042060 32  6.9  3.897  0.41007  0.90469  0.09677  6.20544  0.48423  2.95784  0.13494 23.63409  4.694  0.792 1.638282e+12 0.0589 0.0353 -0.24361  0.97759   14.240   14.240 7203.125 8411.266  5.4 
 9574.042060 33  6.9  3.836  0.39512  0.89438  0.09223  5.77792  0.51927  3.07631  0.15928 26.61993  4.636  0.976 1.639677e+12 0.0653 0.0277  0.19868 -0.24896   44.240   44.240 7233.125 8441.266  4.4 
 9604.042060 37  5.4  3.332  0.65465  0.84748  0.22698 10.98160  1.30641  5.48744  0.90395 116.51732  4.105  1.200 7.375113e+10 0.0109 0.0001 -0.57364  1.44208   74.240   74.240 7263.125 8471.266  4.5 
 9634.042060 39  4.5  3.313  0.87050  1.03072  0.28590 13.73578  1.38832  5.75602  0.72719 111.34157  3.316  0.354 1.789014e+10 0.0024 0.0001  0.40608 -0.50383  104.240  104.240 7293.125 8501.266  3.4 
 9664.042060 26  4.5  3.246  0.94192  0.87783  0.35981 17.40082  1.76432  6.70794  1.26240 177.96868  3.568  0.698 1.251642e+10 0.0015 0.0000  0.69024 -1.32762  134.240  134.240 7323.125 8531.266  5.1 
 9694.042060 17  5.1  3.353  0.53648  0.68403  0.13615  7.20861  1.23050  4.92195  0.71628 97.40863  3.825  1.100 3.948779e+10 0.0246 0.0002  0.07649 -0.04625  164.240  164.240 7353.125 8561.266  4.8 
 9724.042060 34  5.1  3.435  0.69726  0.94711  0.21555 10.80630  0.99770  4.52459  0.44134 66.27921  3.742  0.565 4.623097e+10 0.0081 0.0010 -0.73421  3.36846  194.240  194.240 7383.125 8591.266  4.1 
 9754.042060 47  4.8  3.336  0.96919  1.04409  0.40029 18.93998  1.29189  5.54776  0.71122 104.29268  3.723  0.506 2.510631e+10 0.0012 0.0001  0.20528 -0.40332  224.240  224.240 7413.125 8621.266  5.7 
 9784.042060 39  5.7  3.359  0.58974  0.82498  0.19683  9.79680  1.20982  5.22053  0.82832 106.13346  4.301  1.385 1.358750e+11 0.0170 0.0002  0.20728 -0.18321  254.240  254.240 7443.125 8651.266  3.9 
 9814.042060 32  5.7  3.400  0.55894  0.79182  0.17244  8.90091  1.08574  4.76236  0.65067 86.67401  4.283  1.314 1.357889e+11 0.0210 0.0006  0.22275 -0.43823  284.240  284.240 7473.125 8681.266  4.8 
 9844.042060 32  4.8  3.344  0.89206  0.93536  0.33677 16.65138  1.26340  5.29536  0.67551 99.90055  3.751  0.609 2.300446e+10 0.0021 0.0002 -0.20726  0.97759  314.240  314.240 7503.125 8711.266  5.6 
 9874.042060 32  5.6  3.437  0.58981  0.85095  0.18236  9.30818  0.99267  4.48317  0.51655 71.61798  4.157  1.084 1.123068e+11 0.0170 0.0011  0.20726 -0.43823  344.240  344.240 7533.125 8741.266  3.9 
 9904.042060 27  5.6  3.430  0.58528  0.79548  0.18047  9.54019  1.01086  4.46394  0.53835 74.61718  4.241  1.184 1.101669e+11 0.0175 0.0009  0.06057  0.05505  374.240  374.240 7563.125 8771.266  4.8 
 9934.042060 25  4.8  3.408  0.84993  0.92597  0.28833 15.05002  1.06445  4.59128  0.45224 71.45794  3.711  0.487 2.322311e+10 0.0028 0.0006  0.09774  0.03814  404.240  404.240 7593.125 8801.266  3.3 
 9964.042060 24  4.8  3.308  0.72943  0.82589  0.23256 11.43290  1.40852  5.60578  0.86716 120.47705  3.668  0.820 2.269272e+10 0.0065 0.0001  0.00000  0.23355  434.240  434.240 7623.125 8831.266  4.6 
 9994.042060 30  4.6  3.257  0.94839  0.90352  0.37836 18.01989  1.69206  6.55329  1.20437 167.41789  3.647  0.727 1.515799e+10 0.0014 0.0000 -0.40963  1.35781  464.240  464.240 7653.125 8861.266  4.2 
 10024.042060 33  4.6  3.327  0.98888  0.99699  0.38280 18.79774  1.32701  5.49955  0.68933 105.08413  3.592  0.456 1.692330e+10 0.0011 0.0001  0.21764 -0.24896  494.240  494.240 7683.125 8891.266  4.2 
 10054.042060 33  4.2  3.309  1.04805  1.06976  0.34565 18.11158  1.40507  5.73373  0.62125 108.42012  3.179  0.119 1.107663e+10 0.0007 0.0001 -0.20226  0.79669  524.240  524.240 7713.125 8921.266  4.2 
 10084.042060 32  4.2  3.322  1.03183  1.06634  0.32956 17.55484  1.34926  5.55294  0.56353 100.27858  3.167  0.084 1.121798e+10 0.0008 0.0001  0.24690 -0.43823  554.240  554.240 7743.125 8951.266  5.6 
 10114.042060 29  5.6  3.393  0.57650  0.77949  0.17921  9.33136  1.10478  4.77675  0.65816 88.22816  4.248  1.276 1.100495e+11 0.0186 0.0005 -0.07198  0.44263  584.240  584.240 7773.125 8981.266  3.8 
 10144.042060 24  5.6  3.400  0.51760  0.71023  0.14383  7.82131  1.08574  4.63742  0.63288 85.44835  4.228  1.329 1.098225e+11 0.0280 0.0006  0.54855 -0.99259  614.240  614.240 7803.125 9011.266  5.3 
 10174.042060 31  5.3  3.439  0.68213  0.87959  0.22148 11.43484  0.98994  4.46117  0.46646 68.66704  4.011  0.793 6.174068e+10 0.0090 0.0011 -0.94996  2.60295  644.240  644.240 7833.125 9041.266  4.2 
 10204.042060 38  5.3  3.463  0.75761  0.96220  0.26843 13.73979  0.93768  4.39283  0.41119 62.51355  4.030  0.615 6.234924e+10 0.0053 0.0015  0.36515 -0.68056  674.240  674.240 7863.125 9071.266  4.7 
 10234.042060 31  4.7  3.435  1.00502  1.02939  0.37417 19.95482  0.99727  4.48317  0.36842 62.90272  3.676  0.205 2.029877e+10 0.0010 0.0010  0.06477  0.08562  704.240  704.240 7893.125 9101.266  3.9 
 10264.042060 22  4.7  3.432  0.94960  0.92716  0.33520 18.63054  1.00573  4.35963  0.37600 64.25408  3.724  0.365 1.860854e+10 0.0014 0.0010  0.59069 -1.48394  734.240  734.240 7923.125 9131.266  4.8 
 10294.042060 19  4.8  3.405  0.80293  0.85385  0.25796 13.91667  1.07164  4.49366  0.45951 72.23603  3.737  0.607 2.200962e+10 0.0039 0.0006 -0.37167  1.35618  764.240  764.240 7953.125 9161.266  3.6 
 10324.042060 22  4.8  3.345  0.82057  0.84586  0.28451 14.65619  1.25717  5.11393  0.66782 98.33525  3.769  0.732 2.167581e+10 0.0035 0.0002  0.16843 -0.20328  794.240  794.240 7983.125 9191.266  3.6 
 10354.042060 14  3.6  3.329  1.17644  1.07331  0.26255 19.70395  1.32177  5.11143  0.33142 86.58034  2.688 -0.267 4.297321e+09 0.0003 0.0001  0.49579 -1.42701  824.240  824.240 8013.125 9221.266  4.0 
 10384.042060 15  4.0  3.407  1.34539  1.02931  0.43407 29.17218  1.06794  4.37990  0.27350 61.82341  3.235 -0.101 6.334776e+09 0.0001 0.0006 -0.44312  1.99408  854.240  854.240 8043.125 9251.266  4.0 
 10414.042060 23  4.0  3.317  1.17006  1.05385  0.36361 21.52863  1.36833  5.46670  0.49727 99.32009  3.099  0.005 7.437587e+09 0.0003 0.0001 -0.06834  0.43738  884.240  884.240 8073.125 9281.266  4.9 
 10444.042060 37  4.9  3.362  0.92987  0.97406  0.37569 18.52571  1.19917  5.16572  0.62481 92.82565  3.852  0.592 2.757725e+10 0.0016 0.0003 -0.71926  2.42960  914.240  914.240 8103.125 9311.266  4.6 
 10474.042060 57  4.9  3.440  1.01274  1.14742  0.41648 20.83463  0.98625  4.71461  0.39498 64.70709  3.767  0.120 3.358689e+10 0.0009 0.0011 -0.32079  1.28815  944.240  944.240 8133.125 9341.266  5.3 
 10504.042060 68  5.3  3.394  0.89235  1.07940  0.39142 18.64905  1.10194  5.13833  0.59688 85.96413  4.090  0.637 6.281181e+10 0.0021 0.0005 -0.21961  0.87874  974.240  974.240 8163.125 9371.266  5.1 
 10534.042060 71  5.3  3.335  0.73470  1.03613  0.27677 12.47504  1.29558  5.73801  0.86065 113.46799  3.890  0.871 7.359425e+10 0.0063 0.0001  0.04922  0.28289 1004.240 1004.240 8193.125 9401.266  6.1 
 10564.042060 66  6.1  3.476  0.61311  1.00532  0.21996 11.09063  0.91285  4.55809  0.48760 67.96663  4.460  1.107 3.167017e+11 0.0145 0.0018  0.18002 -0.10563   14.224 1034.240 8223.125 9431.266  4.0 
 10594.042060 55  6.1  3.484  0.59150  0.94805  0.20386 10.48380  0.89798  4.43429  0.46986 65.93723  4.497  1.162 3.138316e+11 0.0168 0.0020  0.37687 -0.59140   44.224 1064.240 8253.125 9461.266  5.0 
 10624.042060 43  5.0  3.321  0.89868  0.96784  0.37790 17.92970  1.35324  5.69318  0.85689 118.33140  3.923  0.793 3.331680e+10 0.0020 0.0001  0.28816 -0.45075   74.224 1094.240 8283.125 9491.266  3.8 
 10654.042060 33  5.0  3.312  0.79534  0.88083  0.29814 14.37598  1.39143  5.69280  0.91250 123.55136  3.893  0.909 3.278770e+10 0.0041 0.0001  0.34918 -0.59752  104.224 1124.240 8313.125 9521.266  3.6 
