Longitude	Latitude	Year	Month	Day	Mag	Hour	Minite	Second 
103.900000 31.350000 2008 5 16 4.800000 6 10 34.300000 
104.320000 31.870000 2008 5 16 4.500000 6 34 32.000000 
103.400000 31.220000 2008 5 16 4.100000 6 46 9.900000 
103.400000 31.300000 2008 5 16 4.100000 6 47 39.500000 
103.620000 31.250000 2008 5 16 4.200000 9 16 20.400000 
103.320000 31.150000 2008 5 16 4.100000 9 48 21.000000 
103.950000 31.470000 2008 5 16 5.100000 11 34 25.300000 
103.180000 31.350000 2008 5 16 5.900000 13 25 46.300000 
103.550000 31.230000 2008 5 16 4.000000 13 53 5.700000 
104.070000 31.820000 2008 5 16 4.000000 17 9 23.200000 
103.480000 31.230000 2008 5 16 4.500000 18 17 13.900000 
103.620000 31.270000 2008 5 16 4.700000 18 51 44.100000 
104.250000 31.920000 2008 5 16 4.200000 21 21 10.700000 
99.770000 25.700000 2008 5 17 3.300000 0 14 26.200000 
103.420000 31.180000 2008 5 17 5.100000 0 14 42.400000 
103.670000 31.220000 2008 5 17 4.500000 1 22 20.500000 
103.530000 30.820000 2008 5 17 4.300000 3 59 8.200000 
103.480000 31.320000 2008 5 17 5.000000 4 16 50.400000 
103.330000 31.330000 2008 5 17 4.700000 4 29 3.000000 
103.680000 31.300000 2008 5 17 4.500000 7 23 6.500000 
103.920000 31.500000 2008 5 17 4.600000 8 28 59.900000 
103.270000 31.020000 2008 5 17 4.000000 8 54 12.100000 
103.470000 31.280000 2008 5 17 4.400000 11 13 16.900000 
104.420000 32.000000 2008 5 17 4.300000 15 38 43.100000 
103.370000 30.950000 2008 5 17 4.000000 16 29 38.400000 
104.170000 31.600000 2008 5 17 4.100000 18 48 25.400000 
103.380000 31.020000 2008 5 17 4.000000 20 46 26.600000 
103.450000 31.270000 2008 5 17 4.000000 23 10 22.800000 
104.220000 31.570000 2008 5 18 4.000000 0 17 36.400000 
103.980000 31.600000 2008 5 18 4.100000 0 29 3.100000 
103.320000 31.380000 2008 5 18 4.400000 1 4 39.400000 
103.470000 31.220000 2008 5 18 4.200000 4 26 3.600000 
104.020000 31.850000 2008 5 18 4.600000 8 45 55.700000 
103.580000 31.070000 2008 5 18 4.300000 9 4 58.100000 
103.230000 30.930000 2008 5 18 4.000000 9 41 48.100000 
103.400000 31.020000 2008 5 18 4.500000 11 51 43.300000 
103.900000 31.420000 2008 5 18 4.100000 16 55 52.400000 
101.900000 30.100000 2008 5 18 3.100000 17 25 0.200000 
103.430000 31.320000 2008 5 18 4.500000 17 25 9.500000 
103.200000 31.380000 2008 5 18 4.600000 20 37 1.800000 
103.820000 31.400000 2008 5 18 4.000000 20 52 40.600000 
103.920000 31.370000 2008 5 19 4.100000 0 56 3.800000 
104.000000 31.630000 2008 5 19 4.000000 7 6 18.500000 
103.670000 31.350000 2008 5 19 4.000000 9 26 3.300000 
104.480000 32.000000 2008 5 19 4.100000 16 39 56.100000 
104.350000 31.820000 2008 5 19 4.000000 17 52 14.000000 
104.020000 31.680000 2008 5 20 4.400000 8 57 36.200000 
103.330000 30.770000 2008 5 20 4.600000 12 17 57.100000 
104.200000 31.780000 2008 5 20 4.300000 14 54 20.900000 
103.900000 31.370000 2008 5 20 4.600000 15 21 8.100000 
103.280000 30.900000 2008 5 21 4.300000 0 38 36.800000 
104.280000 24.770000 2008 5 21 3.000000 3 14 40.300000 
103.300000 31.250000 2008 5 21 4.100000 16 40 52.800000 
103.350000 31.030000 2008 5 21 4.000000 18 1 57.000000 
103.850000 31.400000 2008 5 21 4.500000 21 59 6.300000 
103.950000 31.380000 2008 5 22 4.300000 1 9 54.000000 
104.350000 24.730000 2008 5 22 3.000000 8 52 40.400000 
104.330000 24.770000 2008 5 22 3.200000 9 6 38.600000 
103.480000 31.330000 2008 5 22 4.500000 10 34 17.700000 
103.570000 31.230000 2008 5 22 5.100000 15 18 42.900000 
104.380000 31.870000 2008 5 22 4.600000 23 0 12.700000 
103.600000 31.270000 2008 5 23 4.900000 1 37 36.800000 
104.450000 31.880000 2008 5 23 4.000000 3 58 49.400000 
103.150000 31.300000 2008 5 23 4.000000 5 12 18.300000 
103.570000 31.170000 2008 5 23 4.700000 8 5 4.200000 
103.480000 31.220000 2008 5 23 4.300000 9 23 28.100000 
103.150000 31.200000 2008 5 23 4.200000 11 12 13.000000 
104.480000 25.970000 2008 5 23 3.300000 12 44 28.800000 
103.300000 30.970000 2008 5 23 4.300000 20 14 29.600000 
104.370000 31.880000 2008 5 24 4.300000 0 35 46.200000 
104.120000 31.830000 2008 5 24 4.300000 0 48 3.900000 
103.400000 30.770000 2008 5 24 4.000000 4 4 39.300000 
103.450000 31.130000 2008 5 24 4.400000 11 0 12.500000 
103.650000 31.170000 2008 5 24 4.300000 18 8 37.800000 
103.970000 31.280000 2008 5 24 4.000000 19 28 14.500000 
100.180000 26.980000 2008 5 25 3.100000 0 32 16.700000 
101.950000 30.420000 2008 5 25 3.000000 6 8 4.700000 
101.950000 30.430000 2008 5 25 4.000000 6 11 4.400000 
104.520000 31.970000 2008 5 25 4.500000 12 27 4.600000 
103.730000 31.320000 2008 5 25 4.100000 16 38 46.100000 
102.200000 26.400000 2008 5 25 3.000000 21 27 40.200000 
103.570000 31.100000 2008 5 25 4.100000 23 53 44.900000 
103.870000 31.330000 2008 5 26 4.200000 4 33 9.700000 
103.320000 30.820000 2008 5 26 4.800000 8 39 47.500000 
103.500000 31.150000 2008 5 26 4.200000 18 32 12.700000 
103.620000 31.300000 2008 5 26 4.100000 21 13 40.900000 
103.270000 31.030000 2008 5 27 4.000000 7 1 26.200000 
103.850000 31.370000 2008 5 27 4.200000 7 22 4.600000 
103.880000 31.370000 2008 5 27 4.300000 14 12 41.900000 
103.570000 31.180000 2008 5 27 4.200000 18 26 46.400000 
100.220000 26.020000 2008 5 27 3.200000 19 24 30.200000 
103.420000 31.300000 2008 5 27 4.500000 22 14 0.300000 
104.150000 31.850000 2008 5 28 4.100000 3 11 52.400000 
102.670000 26.000000 2008 5 28 3.100000 11 22 15.200000 
103.830000 31.380000 2008 5 28 4.000000 12 26 20.100000 
101.720000 28.250000 2008 5 29 3.000000 11 58 51.200000 
102.600000 28.870000 2008 5 29 3.600000 12 13 52.500000 
103.700000 31.350000 2008 5 29 4.700000 15 10 19.400000 
104.370000 31.830000 2008 5 30 4.000000 5 50 43.000000 
98.550000 25.900000 2008 5 30 3.800000 8 22 42.000000 
104.280000 31.770000 2008 5 30 4.000000 16 59 59.400000 
105.580000 29.500000 2008 5 30 3.000000 21 57 33.800000 
103.300000 30.950000 2008 6 1 4.000000 1 2 55.000000 
103.630000 31.250000 2008 6 1 4.100000 7 16 17.600000 
105.580000 29.380000 2008 6 1 3.000000 9 12 13.200000 
104.000000 31.620000 2008 6 1 4.500000 11 23 57.800000 
103.480000 31.320000 2008 6 1 4.000000 17 53 25.900000 
103.700000 31.270000 2008 6 2 4.200000 3 8 54.300000 
103.420000 31.300000 2008 6 2 4.300000 14 39 7.200000 
102.720000 27.370000 2008 6 2 3.100000 19 11 50.400000 
102.720000 27.370000 2008 6 2 3.000000 19 12 28.000000 
102.730000 27.380000 2008 6 3 3.700000 2 39 37.800000 
103.570000 31.430000 2008 6 3 4.400000 11 8 36.000000 
104.530000 31.980000 2008 6 3 4.800000 11 9 28.500000 
102.700000 27.370000 2008 6 4 3.700000 10 6 47.600000 
103.320000 30.920000 2008 6 4 4.300000 16 19 40.800000 
103.850000 31.430000 2008 6 4 4.000000 19 23 46.600000 
103.380000 31.200000 2008 6 5 4.500000 5 21 39.000000 
103.400000 30.930000 2008 6 5 4.000000 11 21 51.600000 
103.350000 30.920000 2008 6 5 4.100000 14 35 26.100000 
103.330000 28.430000 2008 6 6 3.300000 5 13 7.000000 
104.000000 31.620000 2008 6 6 4.000000 7 58 28.700000 
103.730000 31.270000 2008 6 6 4.400000 19 3 49.000000 
103.300000 31.120000 2008 6 6 4.700000 22 38 46.200000 
103.480000 31.300000 2008 6 7 4.400000 7 59 58.800000 
103.430000 31.200000 2008 6 7 4.800000 8 48 10.000000 
103.820000 28.070000 2008 6 7 3.400000 13 5 41.100000 
102.720000 27.370000 2008 6 8 3.000000 6 8 51.500000 
104.250000 31.880000 2008 6 8 5.100000 18 51 16.800000 
103.720000 31.350000 2008 6 9 5.000000 15 28 36.800000 
103.250000 30.900000 2008 6 11 5.000000 6 23 18.700000 
103.280000 30.930000 2008 6 11 4.000000 12 24 49.100000 
104.200000 31.750000 2008 6 11 4.200000 13 0 38.800000 
103.320000 31.000000 2008 6 14 4.200000 5 44 18.400000 
103.680000 31.250000 2008 6 14 4.200000 10 5 57.000000 
103.250000 30.930000 2008 6 14 4.300000 14 28 28.000000 
103.670000 31.230000 2008 6 15 4.900000 8 11 21.700000 
104.120000 31.430000 2008 6 15 4.300000 11 34 29.400000 
103.980000 31.480000 2008 6 15 4.000000 12 21 30.900000 
103.180000 31.330000 2008 6 16 4.100000 5 42 39.000000 
103.280000 30.900000 2008 6 16 4.000000 6 13 18.800000 
103.170000 30.950000 2008 6 16 4.000000 6 36 45.400000 
103.680000 31.270000 2008 6 16 4.400000 12 31 39.200000 
103.830000 31.330000 2008 6 16 4.200000 15 36 2.800000 
104.050000 31.830000 2008 6 16 4.000000 21 0 16.700000 
104.580000 30.720000 2008 6 17 3.000000 9 15 29.600000 
104.130000 31.700000 2008 6 17 4.600000 13 14 34.000000 
104.250000 31.880000 2008 6 17 4.200000 21 32 5.500000 
103.370000 31.320000 2008 6 18 4.200000 6 43 13.000000 
103.400000 31.300000 2008 6 18 4.000000 11 5 17.800000 
102.280000 29.150000 2008 6 18 4.800000 20 59 31.900000 
103.430000 31.180000 2008 6 19 4.600000 10 55 28.600000 
104.300000 31.820000 2008 6 19 4.600000 12 48 16.300000 
105.350000 26.030000 2008 6 19 3.300000 21 52 34.500000 
103.500000 31.200000 2008 6 20 4.800000 4 27 45.500000 
103.830000 31.450000 2008 6 20 4.100000 15 46 36.400000 
104.270000 31.870000 2008 6 20 4.100000 16 42 40.800000 
101.550000 30.420000 2008 6 21 3.900000 2 25 58.900000 
103.330000 31.000000 2008 6 24 4.100000 2 18 37.400000 
102.720000 27.350000 2008 6 25 3.700000 11 8 54.600000 
104.350000 31.850000 2008 6 26 4.100000 0 56 1.900000 
103.020000 30.870000 2008 6 26 4.200000 5 9 32.200000 
103.550000 31.300000 2008 6 26 4.100000 18 36 39.000000 
104.170000 31.800000 2008 6 26 4.000000 23 20 42.200000 
103.370000 31.050000 2008 6 27 4.300000 8 55 41.700000 
103.270000 31.530000 2008 6 28 4.800000 2 20 53.500000 
102.720000 27.350000 2008 6 28 3.600000 9 37 48.400000 
103.400000 31.380000 2008 6 30 4.100000 3 51 37.500000 
103.350000 30.870000 2008 7 1 4.100000 2 11 4.100000 
103.350000 30.970000 2008 7 1 3.300000 7 43 49.100000 
104.280000 31.780000 2008 7 1 3.400000 11 45 17.300000 
103.720000 31.330000 2008 7 1 3.100000 11 51 0.700000 
103.780000 31.350000 2008 7 1 3.600000 18 52 45.000000 
101.850000 26.950000 2008 7 1 3.300000 23 11 53.500000 
103.300000 31.050000 2008 7 1 3.100000 23 51 14.600000 
103.220000 31.000000 2008 7 2 3.700000 3 19 4.000000 
103.870000 31.370000 2008 7 2 4.800000 3 57 53.100000 
103.700000 31.180000 2008 7 2 3.200000 6 10 26.200000 
103.220000 31.020000 2008 7 2 3.700000 7 43 54.300000 
103.230000 31.070000 2008 7 2 3.500000 7 43 55.100000 
103.220000 31.070000 2008 7 2 3.000000 14 6 28.300000 
103.630000 31.370000 2008 7 2 3.500000 16 17 37.300000 
103.270000 31.070000 2008 7 2 3.300000 18 43 6.900000 
104.180000 31.730000 2008 7 2 3.300000 20 59 45.900000 
103.920000 31.380000 2008 7 3 3.400000 0 4 58.200000 
103.330000 31.030000 2008 7 3 3.400000 2 16 0.200000 
103.870000 31.330000 2008 7 3 3.600000 5 16 9.000000 
103.650000 31.170000 2008 7 3 3.000000 5 34 33.400000 
103.300000 30.850000 2008 7 3 3.200000 7 13 22.100000 
102.730000 27.370000 2008 7 3 4.100000 7 51 6.900000 
103.880000 31.430000 2008 7 3 3.700000 8 1 56.500000 
104.020000 31.520000 2008 7 3 3.000000 11 40 24.500000 
103.500000 31.220000 2008 7 3 4.400000 12 8 11.100000 
104.270000 31.920000 2008 7 3 3.400000 18 46 3.500000 
104.230000 31.880000 2008 7 4 3.100000 1 23 2.400000 
103.420000 31.070000 2008 7 4 3.300000 7 52 29.500000 
104.150000 31.850000 2008 7 4 3.800000 11 44 21.000000 
103.670000 31.220000 2008 7 4 4.300000 12 59 34.400000 
104.120000 31.780000 2008 7 5 4.600000 6 10 53.700000 
104.150000 31.730000 2008 7 5 3.500000 11 17 39.500000 
104.330000 31.880000 2008 7 5 4.100000 12 48 41.200000 
104.120000 31.600000 2008 7 5 4.700000 15 0 45.300000 
103.880000 31.470000 2008 7 5 3.600000 19 28 58.500000 
103.550000 31.150000 2008 7 6 3.500000 1 25 31.400000 
104.070000 31.550000 2008 7 6 4.500000 2 50 13.000000 
104.030000 31.630000 2008 7 6 3.300000 4 14 32.600000 
103.380000 31.150000 2008 7 6 3.000000 4 25 53.900000 
104.100000 31.820000 2008 7 6 3.300000 9 1 56.700000 
103.330000 31.980000 2008 7 6 3.900000 10 0 17.600000 
104.300000 31.920000 2008 7 6 3.000000 11 33 16.600000 
103.530000 31.180000 2008 7 6 4.300000 17 37 50.100000 
104.250000 31.900000 2008 7 6 3.000000 19 23 8.600000 
103.570000 31.270000 2008 7 6 3.100000 21 51 27.900000 
104.250000 31.880000 2008 7 6 3.000000 22 29 20.200000 
104.880000 31.930000 2008 7 7 3.500000 3 52 16.000000 
103.200000 31.530000 2008 7 7 3.600000 4 46 37.200000 
103.270000 31.330000 2008 7 7 3.400000 10 29 53.900000 
103.750000 31.350000 2008 7 7 3.300000 11 53 43.500000 
103.480000 31.370000 2008 7 7 3.100000 13 15 39.700000 
100.200000 26.320000 2008 7 7 3.300000 14 11 23.000000 
104.730000 25.050000 2008 7 7 3.000000 17 40 34.400000 
103.370000 31.370000 2008 7 7 3.200000 19 42 31.000000 
104.050000 31.500000 2008 7 7 3.700000 20 22 19.200000 
104.430000 31.950000 2008 7 7 3.900000 21 48 0.300000 
103.880000 31.480000 2008 7 7 3.600000 23 2 37.300000 
103.450000 31.270000 2008 7 8 3.000000 1 20 39.100000 
104.200000 31.680000 2008 7 8 3.400000 4 23 25.100000 
103.450000 31.300000 2008 7 8 3.100000 5 32 10.200000 
103.950000 31.500000 2008 7 8 3.300000 16 25 53.400000 
103.920000 31.380000 2008 7 8 4.900000 20 12 57.500000 
103.920000 31.450000 2008 7 8 3.200000 22 19 37.700000 
103.480000 31.320000 2008 7 9 3.100000 0 11 55.200000 
103.950000 31.470000 2008 7 9 3.700000 2 54 50.700000 
103.580000 31.250000 2008 7 9 4.300000 8 9 16.100000 
103.520000 31.280000 2008 7 9 3.000000 10 24 45.100000 
104.300000 31.770000 2008 7 9 3.600000 15 55 32.400000 
103.770000 31.280000 2008 7 9 3.600000 16 6 42.400000 
103.600000 31.280000 2008 7 9 3.200000 19 49 26.100000 
103.920000 31.420000 2008 7 9 3.100000 21 53 10.600000 
103.270000 31.430000 2008 7 10 3.400000 1 2 41.800000 
103.200000 31.020000 2008 7 10 3.000000 1 22 30.600000 
104.020000 31.550000 2008 7 10 3.000000 2 11 32.800000 
103.500000 31.150000 2008 7 10 3.200000 3 18 59.900000 
103.470000 31.250000 2008 7 10 3.000000 8 46 18.000000 
104.200000 31.770000 2008 7 10 3.000000 11 15 7.500000 
103.550000 31.130000 2008 7 10 3.200000 14 25 21.100000 
103.400000 31.020000 2008 7 10 3.300000 15 33 7.700000 
103.380000 30.930000 2008 7 10 3.700000 22 5 12.800000 
103.580000 31.230000 2008 7 10 3.100000 23 4 40.000000 
103.580000 31.270000 2008 7 11 3.300000 3 29 42.200000 
104.280000 31.920000 2008 7 11 3.200000 7 27 43.800000 
103.650000 31.150000 2008 7 11 3.100000 11 30 5.100000 
104.320000 31.880000 2008 7 11 3.200000 16 30 24.800000 
103.850000 31.350000 2008 7 11 3.300000 20 46 19.200000 
103.770000 31.280000 2008 7 12 3.100000 3 20 26.500000 
103.900000 31.420000 2008 7 12 3.000000 3 29 43.200000 
104.020000 31.530000 2008 7 12 3.000000 3 36 32.300000 
104.680000 25.270000 2008 7 12 3.000000 4 48 45.900000 
103.630000 31.300000 2008 7 12 3.000000 6 40 57.000000 
104.180000 31.770000 2008 7 12 3.000000 13 12 32.900000 
103.330000 30.950000 2008 7 12 3.400000 13 51 56.500000 
103.620000 31.350000 2008 7 12 3.100000 19 11 27.200000 
104.150000 31.700000 2008 7 12 3.800000 22 37 29.300000 
103.350000 30.730000 2008 7 12 3.400000 22 45 35.700000 
104.250000 31.770000 2008 7 13 3.100000 7 58 2.700000 
103.670000 31.220000 2008 7 13 3.300000 9 25 17.900000 
104.200000 31.820000 2008 7 13 3.000000 13 8 45.900000 
103.780000 31.400000 2008 7 13 3.100000 14 12 26.500000 
103.580000 31.230000 2008 7 13 3.300000 20 1 52.900000 
104.200000 31.430000 2008 7 13 3.200000 21 0 57.500000 
102.700000 27.370000 2008 7 13 3.400000 21 10 38.800000 
103.220000 31.470000 2008 7 14 4.100000 0 13 12.000000 
103.600000 31.220000 2008 7 14 3.100000 0 57 40.800000 
103.920000 31.400000 2008 7 14 3.000000 4 2 25.200000 
104.300000 31.850000 2008 7 14 3.200000 11 1 8.000000 
103.380000 31.370000 2008 7 14 3.200000 13 18 51.000000 
98.780000 24.850000 2008 7 14 3.800000 18 46 46.400000 
98.780000 24.850000 2008 7 14 3.100000 18 52 2.200000 
103.350000 31.000000 2008 7 14 3.100000 19 9 28.300000 
103.220000 31.030000 2008 7 14 3.200000 20 58 9.400000 
103.030000 31.500000 2008 7 15 3.100000 3 6 18.700000 
104.030000 31.620000 2008 7 15 4.800000 3 56 33.100000 
103.920000 31.580000 2008 7 15 3.300000 7 27 52.100000 
103.570000 31.220000 2008 7 15 3.000000 10 35 51.100000 
104.000000 31.630000 2008 7 15 3.000000 15 44 14.100000 
104.000000 31.570000 2008 7 15 5.000000 17 26 20.500000 
103.430000 28.220000 2008 7 15 3.800000 21 24 30.000000 
103.680000 31.320000 2008 7 15 3.100000 21 30 27.100000 
103.720000 31.230000 2008 7 16 3.200000 3 5 56.900000 
103.430000 31.300000 2008 7 16 3.100000 3 55 59.300000 
103.450000 31.170000 2008 7 16 4.000000 9 31 55.200000 
103.450000 31.020000 2008 7 16 3.100000 10 50 6.200000 
105.180000 26.080000 2008 7 16 3.000000 11 10 20.100000 
104.130000 31.730000 2008 7 16 3.000000 12 0 45.400000 
105.200000 26.070000 2008 7 16 3.300000 12 55 8.300000 
103.900000 31.420000 2008 7 16 3.600000 13 19 30.400000 
104.130000 31.850000 2008 7 17 3.100000 1 58 29.500000 
103.550000 31.150000 2008 7 17 3.600000 3 5 43.100000 
104.870000 26.220000 2008 7 17 3.000000 3 16 45.700000 
104.330000 31.850000 2008 7 17 3.000000 4 21 48.600000 
99.950000 25.800000 2008 7 17 3.200000 9 2 0.700000 
99.930000 25.800000 2008 7 17 3.100000 9 13 34.800000 
99.950000 25.820000 2008 7 17 3.100000 9 31 31.400000 
103.320000 31.370000 2008 7 17 3.300000 16 21 7.700000 
104.100000 31.680000 2008 7 18 5.100000 0 40 41.100000 
103.620000 31.270000 2008 7 18 3.000000 7 14 22.800000 
104.250000 31.670000 2008 7 18 3.000000 11 34 49.500000 
102.020000 30.820000 2008 7 18 3.100000 11 37 18.400000 
103.830000 31.370000 2008 7 18 3.100000 16 2 46.200000 
103.350000 31.120000 2008 7 19 3.100000 2 22 47.300000 
103.530000 31.270000 2008 7 19 3.000000 6 27 29.400000 
104.920000 28.350000 2008 7 19 3.000000 12 41 13.800000 
104.270000 31.820000 2008 7 19 3.100000 16 48 8.600000 
103.830000 31.420000 2008 7 20 3.200000 1 1 53.700000 
103.500000 31.300000 2008 7 20 3.600000 2 43 7.700000 
103.680000 31.320000 2008 7 20 3.100000 17 7 10.800000 
104.350000 31.800000 2008 7 20 3.100000 18 58 31.700000 
103.830000 31.430000 2008 7 20 3.100000 22 11 50.700000 
103.250000 30.970000 2008 7 21 3.400000 0 48 16.500000 
103.530000 31.170000 2008 7 21 3.000000 8 54 40.600000 
105.170000 26.120000 2008 7 21 3.600000 13 52 25.700000 
103.700000 31.320000 2008 7 21 3.300000 15 31 18.300000 
103.930000 31.480000 2008 7 21 3.200000 16 51 41.500000 
104.070000 31.600000 2008 7 21 3.000000 22 0 15.900000 
104.230000 31.850000 2008 7 22 3.000000 11 37 57.000000 
104.130000 31.670000 2008 7 23 4.000000 3 37 20.400000 
104.350000 31.850000 2008 7 23 3.800000 5 11 16.400000 
104.270000 31.730000 2008 7 23 3.300000 7 29 49.900000 
105.250000 26.070000 2008 7 23 3.300000 13 24 28.600000 
103.400000 31.000000 2008 7 23 3.000000 19 38 56.600000 
102.630000 27.330000 2008 7 23 3.000000 23 38 44.700000 
102.720000 27.350000 2008 7 24 3.000000 0 14 13.200000 
104.330000 31.750000 2008 7 24 3.500000 14 55 0.300000 
103.470000 31.250000 2008 7 24 3.500000 16 28 17.700000 
103.900000 31.400000 2008 7 24 3.200000 17 26 48.500000 
103.730000 31.350000 2008 7 25 3.700000 1 24 58.600000 
103.320000 30.830000 2008 7 25 4.700000 4 54 15.100000 
103.580000 31.270000 2008 7 25 4.100000 7 58 56.700000 
103.970000 31.520000 2008 7 25 3.200000 9 48 26.100000 
103.970000 31.480000 2008 7 25 3.800000 15 18 32.700000 
103.500000 31.230000 2008 7 25 3.000000 17 43 8.600000 
103.350000 31.150000 2008 7 25 3.500000 19 58 32.700000 
104.320000 31.900000 2008 7 26 3.700000 3 39 40.100000 
103.430000 31.300000 2008 7 26 3.100000 5 22 21.000000 
103.250000 30.780000 2008 7 26 3.800000 5 25 52.000000 
103.270000 30.780000 2008 7 26 4.100000 5 27 40.000000 
99.700000 24.730000 2008 7 26 3.700000 6 32 41.600000 
103.200000 31.630000 2008 7 27 3.600000 0 16 17.500000 
103.380000 30.800000 2008 7 27 4.000000 1 3 8.600000 
103.380000 31.100000 2008 7 27 3.400000 10 56 17.400000 
99.670000 29.830000 2008 7 27 3.600000 13 26 31.800000 
102.750000 27.080000 2008 7 27 4.000000 18 20 54.800000 
102.700000 27.070000 2008 7 27 3.500000 18 24 36.300000 
104.280000 31.950000 2008 7 27 3.400000 21 23 22.100000 
105.180000 26.050000 2008 7 27 3.000000 23 57 45.400000 
104.020000 31.720000 2008 7 28 3.300000 8 32 49.700000 
103.420000 31.070000 2008 7 28 3.200000 12 36 56.000000 
104.430000 31.970000 2008 7 28 3.000000 19 33 36.600000 
103.850000 31.350000 2008 7 29 4.500000 7 52 8.000000 
104.250000 31.900000 2008 7 29 3.000000 13 7 10.200000 
103.820000 31.370000 2008 7 29 3.100000 16 34 55.600000 
103.580000 31.220000 2008 7 29 3.000000 18 23 42.600000 
104.300000 31.780000 2008 7 29 3.200000 23 47 42.700000 
100.950000 27.680000 2008 7 30 3.200000 9 54 59.800000 
103.270000 31.030000 2008 7 30 3.700000 15 18 14.500000 
103.920000 31.400000 2008 7 30 3.500000 15 26 7.000000 
103.350000 30.900000 2008 7 30 3.400000 18 21 34.800000 
103.900000 31.400000 2008 7 30 3.000000 19 20 39.500000 
104.120000 31.720000 2008 7 30 3.200000 22 39 39.600000 
102.030000 30.120000 2008 7 31 3.000000 0 29 54.300000 
103.630000 31.220000 2008 7 31 3.000000 2 4 39.100000 
103.980000 31.530000 2008 7 31 3.600000 3 20 16.800000 
103.350000 30.930000 2008 7 31 3.500000 17 0 53.600000 
103.500000 31.180000 2008 7 31 3.200000 19 53 3.000000 
103.520000 31.150000 2008 8 1 3.000000 7 51 9.800000 
103.430000 31.320000 2008 8 1 4.100000 10 41 44.300000 
103.580000 31.280000 2008 8 2 3.500000 11 42 29.500000 
103.220000 30.980000 2008 8 2 3.300000 12 46 48.200000 
103.220000 31.030000 2008 8 2 3.600000 23 39 55.400000 
103.930000 31.520000 2008 8 3 3.200000 0 6 33.700000 
103.850000 31.370000 2008 8 3 3.100000 0 15 56.000000 
104.780000 29.420000 2008 8 3 3.200000 2 13 12.200000 
104.150000 31.870000 2008 8 3 3.200000 7 18 39.800000 
103.280000 31.350000 2008 8 3 3.600000 8 50 18.200000 
104.200000 31.920000 2008 8 3 3.900000 12 6 10.200000 
103.330000 30.780000 2008 8 3 3.500000 14 45 27.900000 
104.180000 31.730000 2008 8 3 3.000000 15 1 55.400000 
103.630000 31.220000 2008 8 4 3.100000 1 10 51.000000 
103.180000 31.530000 2008 8 4 3.400000 17 18 23.000000 
103.170000 31.530000 2008 8 4 4.200000 17 19 7.900000 
103.170000 31.530000 2008 8 4 4.000000 17 39 59.000000 
105.130000 26.050000 2008 8 4 3.000000 20 29 20.900000 
104.300000 31.820000 2008 8 5 3.500000 0 34 34.600000 
103.730000 31.300000 2008 8 5 3.800000 10 37 52.100000 
103.170000 31.530000 2008 8 5 3.000000 13 37 2.600000 
104.330000 31.830000 2008 8 5 3.400000 21 35 19.300000 
103.850000 31.330000 2008 8 6 3.300000 0 12 50.900000 
103.230000 31.000000 2008 8 6 3.700000 8 31 7.800000 
103.230000 31.270000 2008 8 6 3.500000 8 42 14.400000 
104.220000 31.820000 2008 8 6 3.500000 12 0 52.400000 
103.330000 31.480000 2008 8 7 3.300000 7 42 42.700000 
103.500000 31.170000 2008 8 7 3.100000 16 34 35.300000 
104.320000 31.780000 2008 8 7 3.300000 17 53 7.100000 
104.120000 31.820000 2008 8 8 4.000000 6 34 16.900000 
103.650000 31.230000 2008 8 8 3.500000 15 52 20.000000 
103.670000 31.230000 2008 8 8 3.200000 18 56 8.100000 
103.870000 31.480000 2008 8 8 4.700000 21 12 18.900000 
103.420000 30.830000 2008 8 8 4.100000 22 17 36.800000 
103.280000 30.920000 2008 8 9 3.100000 0 52 56.600000 
103.430000 31.180000 2008 8 9 3.500000 1 6 27.800000 
103.730000 31.370000 2008 8 9 3.000000 5 35 37.900000 
103.280000 30.920000 2008 8 9 3.200000 23 22 21.000000 
104.230000 31.880000 2008 8 10 3.000000 6 58 0.500000 
104.030000 31.770000 2008 8 11 3.200000 4 37 47.800000 
103.630000 31.270000 2008 8 11 3.300000 7 4 19.400000 
103.480000 31.320000 2008 8 11 3.100000 8 49 11.000000 
104.430000 31.880000 2008 8 11 3.100000 9 21 12.400000 
104.030000 31.680000 2008 8 11 3.300000 10 16 57.300000 
103.980000 31.620000 2008 8 11 4.300000 19 49 52.400000 
103.530000 31.300000 2008 8 11 3.900000 23 29 43.700000 
103.580000 31.320000 2008 8 12 3.500000 6 13 56.900000 
105.580000 29.380000 2008 8 12 3.000000 9 58 6.800000 
102.650000 30.680000 2008 8 12 3.800000 10 49 38.700000 
103.770000 31.280000 2008 8 12 3.300000 11 37 26.400000 
105.220000 26.100000 2008 8 12 3.100000 15 35 34.300000 
102.700000 27.370000 2008 8 12 3.000000 16 56 24.100000 
105.300000 26.100000 2008 8 12 3.500000 19 21 26.100000 
103.450000 31.270000 2008 8 12 3.700000 22 22 51.800000 
103.870000 31.480000 2008 8 13 3.100000 1 3 29.500000 
103.530000 31.300000 2008 8 13 3.100000 1 21 26.600000 
98.850000 24.420000 2008 8 13 3.500000 2 37 48.800000 
104.220000 31.830000 2008 8 13 5.300000 5 3 20.500000 
104.170000 31.870000 2008 8 13 3.200000 5 33 59.300000 
104.180000 31.880000 2008 8 13 3.200000 5 47 34.700000 
104.980000 26.080000 2008 8 13 3.700000 9 53 50.700000 
104.070000 31.670000 2008 8 13 3.700000 13 9 27.900000 
